date,ticker,close,volume
2022-06-20,000005,39.53,9142320
2022-06-21,000005,40.07,7044081
2022-06-22,000005,41.25,9393432
2022-06-23,000005,41.79,1801959
2022-06-24,000005,42.6,8946641
2022-06-27,000005,42.56,7372008
2022-06-28,000005,41.73,9699008
2022-06-29,000005,41.27,4099680
2022-06-30,000005,41.1,4572616
2022-07-01,000005,41.03,1522797
2022-07-04,000005,42.09,7965531
2022-07-05,000005,42.37,1259499
2022-07-06,000005,43.23,9248340
2022-07-07,000005,43.61,3643232
2022-07-08,000005,42.46,9417347
2022-07-11,000005,41.57,9124879
2022-07-12,000005,42.06,1938997
2022-07-13,000005,42.57,3736129
2022-07-14,000005,42.54,7742447
2022-07-15,000005,43.59,2341325
2022-07-18,000005,44.6,3295832
2022-07-19,000005,43.63,6354567
2022-07-20,000005,43.16,1567956
2022-07-21,000005,43.71,5362586
2022-07-22,000005,42.74,9786278
2022-07-25,000005,42.23,5553120
2022-07-26,000005,41.76,4410964
2022-07-27,000005,42.1,1671648
2022-07-28,000005,42.22,5448868
2022-07-29,000005,43.19,2216063
2022-08-01,000005,43.58,7088988
2022-08-02,000005,42.77,3921943
2022-08-03,000005,43.69,8738879
2022-08-04,000005,43.51,4372930
2022-08-05,000005,43.56,1314647
2022-08-08,000005,44.14,6432507
2022-08-09,000005,43.84,4522791
2022-08-10,000005,42.75,9382473
2022-08-11,000005,41.92,6626719
2022-08-12,000005,42.09,4512395
2022-08-15,000005,42.34,8284728
2022-08-16,000005,41.76,4343447
2022-08-17,000005,41.34,1430400
2022-08-18,000005,40.67,9689430
2022-08-19,000005,40.39,9973703
2022-08-22,000005,39.46,5366765
2022-08-23,000005,38.33,2300629
2022-08-24,000005,38.61,8030315
2022-08-25,000005,37.73,6119397
2022-08-26,000005,38.71,1482086
2022-08-29,000005,38.79,1716212
2022-08-30,000005,38.49,7730494
2022-08-31,000005,37.94,4354097
2022-09-01,000005,37.83,4820806
2022-09-02,000005,38.63,8865561
2022-09-05,000005,38.5,8768302
2022-09-06,000005,38.72,8340143
2022-09-07,000005,38.75,3860591
2022-09-08,000005,38.29,8989398
2022-09-09,000005,38.13,7595731
2022-09-12,000005,37.64,7357750
2022-09-13,000005,37.24,6075309
2022-09-14,000005,36.9,1286716
2022-09-15,000005,37.57,3729489
2022-09-16,000005,38.28,2713575
2022-09-19,000005,39.36,9551813
2022-09-20,000005,40.45,7006074
2022-09-21,000005,39.94,2694243
2022-09-22,000005,39.13,5747713
2022-09-23,000005,38.72,4908326
2022-09-26,000005,38.87,7965469
2022-09-27,000005,38.51,1933761
2022-09-28,000005,39.52,1240206
2022-09-29,000005,39.34,6013528
2022-09-30,000005,38.61,7173077
2022-10-03,000005,37.46,1636193
2022-10-04,000005,37.94,9337397
2022-10-05,000005,38.17,8088499
2022-10-06,000005,39.05,8677276
2022-10-07,000005,38.53,4882996
2022-10-10,000005,38.74,8710842
2022-10-11,000005,39.69,6942346
2022-10-12,000005,38.74,5440480
2022-10-13,000005,39.82,5463973
2022-10-14,000005,39.99,6557133
2022-10-17,000005,39.15,7057277
2022-10-18,000005,38.32,6464516
2022-10-19,000005,38.47,3963587
2022-10-20,000005,38.54,8545690
2022-10-21,000005,39.25,5713379
2022-10-24,000005,38.17,8290986
2022-10-25,000005,38.96,6948182
2022-10-26,000005,38.41,9423611
2022-10-27,000005,39.11,9912479
2022-10-28,000005,38.11,2892209
2022-10-31,000005,39.19,1780396
2022-11-01,000005,38.55,6885194
2022-11-02,000005,37.55,8706579
2022-11-03,000005,38.35,2492108
2022-11-04,000005,39.32,5969222
2022-11-07,000005,38.99,5039543
2022-11-08,000005,38.8,4236501
2022-11-09,000005,38.76,2114652
2022-11-10,000005,37.93,5817202
2022-11-11,000005,37.39,8103597
2022-11-14,000005,37.02,1906770
2022-11-15,000005,37.37,6979949
2022-11-16,000005,38.2,1138699
2022-11-17,000005,38.6,4644657
2022-11-18,000005,38.37,5812613
2022-11-21,000005,39.0,9911831
2022-11-22,000005,39.58,6751741
2022-11-23,000005,40.17,5070923
2022-11-24,000005,40.4,7542440
2022-11-25,000005,39.95,9494628
2022-11-28,000005,39.28,8564682
2022-11-29,000005,40.45,6731337
2022-11-30,000005,41.29,6173508
2022-12-01,000005,41.61,9813264
2022-12-02,000005,42.05,6577943
2022-12-05,000005,41.3,8586352
2022-12-06,000005,41.17,7064138
2022-12-07,000005,41.62,5430958
2022-12-08,000005,42.63,9720609
2022-12-09,000005,43.17,8500991
2022-12-12,000005,43.41,8211498
2022-12-13,000005,43.42,3768700
2022-12-14,000005,42.28,4722484
2022-12-15,000005,43.26,7773150
2022-12-16,000005,42.92,1435185
2022-12-19,000005,41.91,5748465
2022-12-20,000005,41.91,4089944
2022-12-21,000005,42.01,4040602
2022-12-22,000005,41.67,8826984
2022-12-23,000005,41.5,7762148
2022-12-26,000005,42.31,8527809
2022-12-27,000005,41.66,8991541
2022-12-28,000005,40.5,5782941
2022-12-29,000005,40.31,4499279
2022-12-30,000005,39.55,8091429
2023-01-02,000005,39.34,4587979
2023-01-03,000005,39.31,8639642
2023-01-04,000005,39.66,4638682
2023-01-05,000005,39.07,6144987
2023-01-06,000005,39.34,2809558
2023-01-09,000005,38.29,5055404
2023-01-10,000005,38.22,8838965
2023-01-11,000005,38.46,6613196
2023-01-12,000005,38.52,2497834
2023-01-13,000005,38.55,2867506
2023-01-16,000005,39.43,5549370
2023-01-17,000005,38.85,2504392
2023-01-18,000005,37.92,9755322
2023-01-19,000005,37.51,7078878
2023-01-20,000005,37.54,3256835
2023-01-23,000005,37.62,5199761
2023-01-24,000005,38.29,3956619
2023-01-25,000005,39.28,4832405
2023-01-26,000005,38.2,5611426
2023-01-27,000005,38.2,3441175
2023-01-30,000005,37.58,4036836
2023-01-31,000005,36.55,9688033
2023-02-01,000005,36.34,1075118
2023-02-02,000005,35.48,7469291
2023-02-03,000005,35.57,2616257
2023-02-06,000005,34.84,9794961
2023-02-07,000005,34.78,1960798
2023-02-08,000005,33.79,5308912
2023-02-09,000005,32.84,4886726
2023-02-10,000005,32.12,6316806
2023-02-13,000005,31.43,2496380
2023-02-14,000005,30.66,1876552
2023-02-15,000005,30.98,4881091
2023-02-16,000005,31.44,2362420
2023-02-17,000005,32.16,2069724
2023-02-20,000005,31.49,7018131
2023-02-21,000005,31.16,3913740
2023-02-22,000005,30.27,7256399
2023-02-23,000005,30.56,8542054
2023-02-24,000005,31.12,5195114
2023-02-27,000005,30.24,4953446
2023-02-28,000005,31.06,7268863
2023-03-01,000005,31.64,4425646
2023-03-02,000005,32.22,7404716
2023-03-03,000005,32.55,1038542
2023-03-06,000005,32.18,2634468
2023-03-07,000005,32.12,7749726
2023-03-08,000005,32.17,3096106
2023-03-09,000005,31.48,9098660
2023-03-10,000005,31.8,3873351
2023-03-13,000005,31.72,1763838
2023-03-14,000005,31.18,7010400
2023-03-15,000005,30.39,2531916
2023-03-16,000005,29.84,8314506
2023-03-17,000005,30.58,5477971
2023-03-20,000005,30.07,6379004
2023-03-21,000005,30.78,5408818
2023-03-22,000005,31.63,2871100
2023-03-23,000005,31.1,8805807
2023-03-24,000005,31.34,3072438
2023-03-27,000005,31.0,9621235
2023-03-28,000005,30.94,1472013
2023-03-29,000005,31.78,1837146
2023-03-30,000005,32.16,1451485
2023-03-31,000005,32.73,1658749
2023-04-03,000005,32.57,6198329
2023-04-04,000005,32.04,6233325
2023-04-05,000005,31.85,1576324
2023-04-06,000005,32.03,9645900
2023-04-07,000005,32.52,5367675
2023-04-10,000005,33.11,8488308
2023-04-11,000005,32.99,6088434
2023-04-12,000005,33.23,9955731
2023-04-13,000005,32.47,9103599
2023-04-14,000005,32.54,6692478
2023-04-17,000005,32.05,7588373
2023-04-18,000005,31.53,3700934
2023-04-19,000005,31.05,9250862
2023-04-20,000005,31.97,6702363
2023-04-21,000005,31.5,9596549
2023-04-24,000005,31.23,1622055
2023-04-25,000005,30.6,9893139
2023-04-26,000005,30.28,4369640
2023-04-27,000005,29.71,6941887
2023-04-28,000005,29.53,7600168
2023-05-01,000005,28.83,6669756
2023-05-02,000005,29.6,3819887
2023-05-03,000005,30.28,3442115
2023-05-04,000005,30.0,5442009
2023-05-05,000005,29.87,3585567
2023-05-08,000005,29.43,2632277
2023-05-09,000005,28.99,2151000
2023-05-10,000005,28.34,8770662
2023-05-11,000005,29.08,8000556
2023-05-12,000005,28.77,2137745
2023-05-15,000005,29.28,3912835
2023-05-16,000005,29.09,7072402
2023-05-17,000005,28.75,3074225
2023-05-18,000005,29.26,2266184
2023-05-19,000005,28.45,8427823
2023-05-22,000005,28.81,9963048
2023-05-23,000005,28.17,4414424
2023-05-24,000005,28.11,8322335
2023-05-25,000005,28.01,5712944
2023-05-26,000005,27.26,2495371
2023-05-29,000005,27.43,8109361
2023-05-30,000005,26.85,3659300
2023-05-31,000005,26.49,2227658
2023-06-01,000005,26.68,8500796
2023-06-02,000005,26.72,3991209
2023-06-05,000005,27.16,9524215
2023-06-06,000005,27.55,6448668
2023-06-07,000005,27.72,2575167
2023-06-08,000005,27.06,5384580
2023-06-09,000005,26.25,4516726
2023-06-12,000005,26.79,4135927
2023-06-13,000005,26.16,9083724
2023-06-14,000005,26.01,6921093
2023-06-15,000005,26.34,4412648
2023-06-16,000005,26.04,8621213
2023-06-19,000005,25.42,5461952
2023-06-20,000005,25.41,3974458
2023-06-21,000005,25.61,7843388
2023-06-22,000005,25.22,6525172
2023-06-23,000005,25.59,2117721
2023-06-26,000005,24.86,1638355
2023-06-27,000005,25.45,9304747
2023-06-28,000005,26.06,7082835
2023-06-29,000005,25.66,2430552
2023-06-30,000005,26.12,2261063
2023-07-03,000005,25.69,2059518
2023-07-04,000005,25.1,6530720
2023-07-05,000005,24.37,7867541
2023-07-06,000005,23.8,8946930
2023-07-07,000005,23.23,8999963
2023-07-10,000005,23.6,4116325
2023-07-11,000005,23.73,4646156
2023-07-12,000005,23.27,8711073
2023-07-13,000005,23.26,1490385
2023-07-14,000005,23.68,8268039
2023-07-17,000005,23.7,8711843
2023-07-18,000005,24.21,8878713
2023-07-19,000005,24.41,6189863
2023-07-20,000005,23.76,9337178
2023-07-21,000005,23.67,2799120
2023-07-24,000005,23.95,8182589
2023-07-25,000005,23.95,5734053
2023-07-26,000005,23.45,2641749
2023-07-27,000005,22.87,7300064
2023-07-28,000005,23.18,1228102
2023-07-31,000005,23.28,5802919
2023-08-01,000005,22.81,8665471
2023-08-02,000005,22.81,1541498
2023-08-03,000005,23.16,6735400
2023-08-04,000005,22.74,8261507
2023-08-07,000005,22.45,3033432
2023-08-08,000005,22.49,9561768
2023-08-09,000005,22.54,2182746
2023-08-10,000005,22.05,7195481
2023-08-11,000005,21.41,8669193
2023-08-14,000005,21.22,7038935
2023-08-15,000005,20.61,9929314
2023-08-16,000005,20.01,2226084
2023-08-17,000005,20.14,2102491
2023-08-18,000005,19.91,5700138
2023-08-21,000005,20.05,3072337
2023-08-22,000005,20.13,7395412
2023-08-23,000005,19.87,6511078
2023-08-24,000005,19.35,9533724
2023-08-25,000005,18.95,1940639
2023-08-28,000005,18.65,3861788
2023-08-29,000005,18.45,3590411
2023-08-30,000005,18.17,4976315
2023-08-31,000005,18.46,5061667
2023-09-01,000005,18.69,6067178
2023-09-04,000005,18.46,2388075
2023-09-05,000005,17.92,5559766
2023-09-06,000005,17.98,7836515
2023-09-07,000005,18.23,2709492
2023-09-08,000005,18.13,6926308
2023-09-11,000005,18.07,1564621
2023-09-12,000005,18.47,5695737
2023-09-13,000005,18.27,3599659
2023-09-14,000005,18.07,2230528
2023-09-15,000005,17.88,4051261
2023-09-18,000005,18.19,7291683
2023-09-19,000005,18.32,9678235
2023-09-20,000005,18.37,2900184
2023-09-21,000005,17.96,2296987
2023-09-22,000005,17.72,3672141
2023-09-25,000005,17.47,8131952
2023-09-26,000005,17.49,9080880
2023-09-27,000005,17.79,5958367
2023-09-28,000005,17.48,9200605
2023-09-29,000005,17.85,1670659
2023-10-02,000005,17.96,7887959
2023-10-03,000005,18.16,7106166
2023-10-04,000005,18.69,5867096
2023-10-05,000005,18.17,7275362
2023-10-06,000005,18.05,4128227
2023-10-09,000005,17.97,9149412
2023-10-10,000005,17.47,9288024
2023-10-11,000005,17.25,2718704
2023-10-12,000005,17.09,7476600
2023-10-13,000005,16.68,2380527
2023-10-16,000005,16.67,3352488
2023-10-17,000005,16.9,8714649
2023-10-18,000005,16.7,8655513
2023-10-19,000005,16.48,5952606
2023-10-20,000005,16.05,3973140
2023-10-23,000005,15.62,6406455
2023-10-24,000005,15.32,1785830
2023-10-25,000005,15.6,7972909
2023-10-26,000005,15.23,6726196
2023-10-27,000005,15.65,4649025
2023-10-30,000005,15.81,9601155
2023-10-31,000005,15.58,2556817
2023-11-01,000005,15.98,9152061
2023-11-02,000005,15.98,7330758
2023-11-03,000005,15.83,5852131
2023-11-06,000005,15.87,7763684
2023-11-07,000005,15.69,9233509
2023-11-08,000005,15.63,6927496
2023-11-09,000005,15.46,1290903
2023-11-10,000005,15.25,4154795
2023-11-13,000005,15.57,4380092
2023-11-14,000005,15.29,7311908
2023-11-15,000005,15.18,1431016
2023-11-16,000005,15.18,3261279
2023-11-17,000005,15.01,4608808
2023-11-20,000005,14.84,7912143
2023-11-21,000005,14.55,6074666
2023-11-22,000005,14.12,9832289
2023-11-23,000005,13.77,2115950
2023-11-24,000005,13.9,4240248
2023-11-27,000005,14.26,1995491
2023-11-28,000005,14.17,9622515
2023-11-29,000005,14.56,2997370
2023-11-30,000005,14.96,9565293
2023-12-01,000005,14.72,9116089
2022-01-03,000006,48.63,8022503
2022-01-04,000006,49.85,3509622
2022-01-05,000006,50.58,3418161
2022-01-06,000006,50.23,8283679
2022-01-07,000006,50.21,6962262
2022-01-10,000006,50.53,7934464
2022-01-11,000006,51.63,2356278
2022-01-12,000006,51.26,6984688
2022-01-13,000006,51.64,6008631
2022-01-14,000006,52.97,1091744
2022-01-17,000006,54.47,1940570
2022-01-18,000006,55.99,7863766
2022-01-19,000006,56.09,1648085
2022-01-20,000006,56.55,7498191
2022-01-21,000006,55.57,8656645
2022-01-24,000006,56.34,1133716
2022-01-25,000006,56.56,6982227
2022-01-26,000006,56.23,5752915
2022-01-27,000006,54.66,6537310
2022-01-28,000006,54.9,1097484
2022-01-31,000006,55.96,6482175
2022-02-01,000006,54.97,8511569
2022-02-02,000006,56.61,5019190
2022-02-03,000006,57.19,6605375
2022-02-04,000006,58.42,4046666
2022-02-07,000006,60.15,9906456
2022-02-08,000006,60.36,2609423
2022-02-09,000006,61.37,9738649
2022-02-10,000006,60.68,6852926
2022-02-11,000006,62.44,9556707
2022-02-14,000006,61.52,1442128
2022-02-15,000006,61.44,6411368
2022-02-16,000006,59.92,1061877
2022-02-17,000006,60.85,5373395
2022-02-18,000006,60.3,6367849
2022-02-21,000006,60.8,3087237
2022-02-22,000006,60.42,1028195
2022-02-23,000006,60.36,7927665
2022-02-24,000006,61.6,1304460
2022-02-25,000006,63.45,2270573
2022-02-28,000006,62.64,6968645
2022-03-01,000006,62.35,6748569
2022-03-02,000006,62.01,4141164
2022-03-03,000006,60.9,5131116
2022-03-04,000006,61.01,5693947
2022-03-07,000006,62.64,5524637
2022-03-08,000006,61.28,1532674
2022-03-09,000006,61.88,5545635
2022-03-10,000006,61.29,5976788
2022-03-11,000006,61.38,6416950
2022-03-14,000006,60.76,6020279
2022-03-15,000006,61.57,2016170
2022-03-16,000006,61.6,9761264
2022-03-17,000006,60.57,2779457
2022-03-18,000006,59.28,1060794
2022-03-21,000006,60.12,1584796
2022-03-22,000006,59.0,4886928
2022-03-23,000006,59.87,8499375
2022-03-24,000006,61.23,4937311
2022-03-25,000006,63.02,7151064
2022-03-28,000006,64.89,4063908
2022-03-29,000006,62.95,2340635
2022-03-30,000006,63.07,7364840
2022-03-31,000006,63.81,9967469
2022-04-01,000006,62.54,6395815
2022-04-04,000006,60.72,3304262
2022-04-05,000006,59.8,3795571
2022-04-06,000006,59.13,5237632
2022-04-07,000006,58.38,4951908
2022-04-08,000006,57.05,4782563
2022-04-11,000006,57.1,2359547
2022-04-12,000006,55.74,7558486
2022-04-13,000006,55.57,3621290
2022-04-14,000006,55.38,2804905
2022-04-15,000006,54.97,1871789
2022-04-18,000006,55.61,3852883
2022-04-19,000006,55.18,6964646
2022-04-20,000006,55.75,2867562
2022-04-21,000006,56.06,2423694
2022-04-22,000006,56.73,9498083
2022-04-25,000006,56.37,7987487
2022-04-26,000006,54.91,1645407
2022-04-27,000006,53.91,1266853
2022-04-28,000006,53.05,3175214
2022-04-29,000006,52.16,6769143
2022-05-02,000006,51.28,5632056
2022-05-03,000006,50.58,2072513
2022-05-04,000006,51.52,7118409
2022-05-05,000006,50.89,5144794
2022-05-06,000006,50.45,6190829
2022-05-09,000006,51.77,9821341
2022-05-10,000006,50.67,6010299
2022-05-11,000006,51.6,8134413
2022-05-12,000006,52.5,3193152
2022-05-13,000006,51.02,3549317
2022-05-16,000006,51.75,6521412
2022-05-17,000006,51.09,9188212
2022-05-18,000006,52.28,6812613
2022-05-19,000006,52.16,4908236
2022-05-20,000006,53.47,9004997
2022-05-23,000006,52.51,9824222
2022-05-24,000006,51.0,8091517
2022-05-25,000006,51.22,1468903
2022-05-26,000006,51.81,2440378
2022-05-27,000006,52.42,1018578
2022-05-30,000006,53.91,1519966
2022-05-31,000006,52.97,1544905
2022-06-01,000006,51.77,1397150
2022-06-02,000006,50.84,8602097
2022-06-03,000006,49.8,8842807
2022-06-06,000006,51.02,1697508
2022-06-07,000006,52.27,2851398
2022-06-08,000006,53.51,6682257
2022-06-09,000006,52.13,5403066
2022-06-10,000006,53.04,4963904
2022-06-13,000006,53.92,1068302
2022-06-14,000006,55.37,8106074
2022-06-15,000006,55.03,1860167
2022-06-16,000006,55.63,1600975
2022-06-17,000006,56.79,2899750
2022-06-20,000006,57.36,4551794
2022-06-21,000006,56.7,8811525
2022-06-22,000006,57.23,6497506
2022-06-23,000006,56.86,3273578
2022-06-24,000006,55.65,5002369
2022-06-27,000006,55.01,1857355
2022-06-28,000006,55.65,9788387
2022-06-29,000006,57.13,3681893
2022-06-30,000006,58.67,8202409
2022-07-01,000006,58.38,1055772
2022-07-04,000006,57.64,2032401
2022-07-05,000006,57.16,6056902
2022-07-06,000006,58.31,4387459
2022-07-07,000006,57.08,4557964
2022-07-08,000006,58.08,3430241
2022-07-11,000006,58.89,3699293
2022-07-12,000006,60.04,8632703
2022-07-13,000006,58.64,8261546
2022-07-14,000006,59.96,9461044
2022-07-15,000006,60.65,7259884
2022-07-18,000006,60.62,5577456
2022-07-19,000006,62.09,7206885
2022-07-20,000006,61.65,5718095
2022-07-21,000006,62.72,8924875
2022-07-22,000006,61.43,5697233
2022-07-25,000006,61.6,1697983
2022-07-26,000006,62.7,2801252
2022-07-27,000006,64.23,2986309
2022-07-28,000006,64.42,1671667
2022-07-29,000006,63.71,7126082
2022-08-01,000006,64.31,2592812
2022-08-02,000006,66.17,6922131
2022-08-03,000006,65.98,7157392
2022-08-04,000006,64.22,9237926
2022-08-05,000006,63.95,2247539
2022-08-08,000006,64.73,7135477
2022-08-09,000006,65.07,7180937
2022-08-10,000006,63.57,9135547
2022-08-11,000006,65.2,8131219
2022-08-12,000006,66.82,5399674
2022-08-15,000006,66.62,8881508
2022-08-16,000006,66.27,8316608
2022-08-17,000006,65.39,7309343
2022-08-18,000006,66.04,6785617
2022-08-19,000006,67.6,6198773
2022-08-22,000006,66.08,6591914
2022-08-23,000006,64.5,3752921
2022-08-24,000006,66.31,2067986
2022-08-25,000006,65.13,8324431
2022-08-26,000006,66.25,3777766
2022-08-29,000006,64.32,2154133
2022-08-30,000006,66.1,1115349
2022-08-31,000006,67.49,5906554
2022-09-01,000006,65.72,7411824
2022-09-02,000006,66.29,1882528
2022-09-05,000006,65.18,6113973
2022-09-06,000006,63.86,7172241
2022-09-07,000006,62.34,8421252
2022-09-08,000006,61.55,4274816
2022-09-09,000006,60.71,1383847
2022-09-12,000006,58.98,6880610
2022-09-13,000006,58.11,5313522
2022-09-14,000006,58.05,7677443
2022-09-15,000006,56.59,3720884
2022-09-16,000006,57.07,8933564
2022-09-19,000006,57.51,4412558
2022-09-20,000006,57.08,2199974
2022-09-21,000006,57.15,2005084
2022-09-22,000006,57.48,5969323
2022-09-23,000006,59.06,1187621
2022-09-26,000006,59.0,8569225
2022-09-27,000006,58.97,7632738
2022-09-28,000006,60.31,4539437
2022-09-29,000006,61.1,4886838
2022-09-30,000006,60.12,7698660
2022-10-03,000006,61.57,9545610
2022-10-04,000006,61.84,7039394
2022-10-05,000006,60.2,7185493
2022-10-06,000006,61.76,5045452
2022-10-07,000006,60.37,9185779
2022-10-10,000006,58.64,4071691
2022-10-11,000006,58.77,7770101
2022-10-12,000006,57.8,1430673
2022-10-13,000006,57.57,2735208
2022-10-14,000006,58.66,6457909
2022-10-17,000006,60.13,3580651
2022-10-18,000006,58.46,9764140
2022-10-19,000006,59.04,3050931
2022-10-20,000006,59.16,3240502
2022-10-21,000006,58.99,3689002
2022-10-24,000006,60.28,2915304
2022-10-25,000006,58.65,1588944
2022-10-26,000006,59.49,9590995
2022-10-27,000006,59.48,8227040
2022-10-28,000006,60.97,4465267
2022-10-31,000006,59.35,7752829
2022-11-01,000006,59.06,4217734
2022-11-02,000006,58.92,6059145
2022-11-03,000006,58.51,2693586
2022-11-04,000006,56.83,3830023
2022-11-07,000006,55.16,8052499
2022-11-08,000006,56.1,8973524
2022-11-09,000006,56.65,4200886
2022-11-10,000006,56.8,6520437
2022-11-11,000006,57.38,2113258
2022-11-14,000006,58.43,2095280
2022-11-15,000006,58.15,7263943
2022-11-16,000006,57.39,3846290
2022-11-17,000006,57.87,8638720
2022-11-18,000006,58.13,4429942
2022-11-21,000006,56.65,7229994
2022-11-22,000006,58.22,3527969
2022-11-23,000006,59.37,2256814
2022-11-24,000006,60.37,3348167
2022-11-25,000006,61.14,8161137
2022-11-28,000006,62.88,1555675
2022-11-29,000006,62.23,3164495
2022-11-30,000006,62.08,4871688
2022-12-01,000006,62.95,3205026
2022-12-02,000006,61.47,5587446
2022-12-05,000006,62.69,2363608
2022-12-06,000006,63.29,2025657
2022-12-07,000006,61.86,1177380
2022-12-08,000006,61.85,5946586
2022-12-09,000006,63.36,8249927
2022-12-12,000006,63.08,4678028
2022-12-13,000006,62.04,4247602
2022-12-14,000006,62.44,8939063
2022-12-15,000006,63.25,7487350
2022-12-16,000006,62.55,9655149
2022-12-19,000006,61.23,8705642
2022-12-20,000006,59.86,8546076
2022-12-21,000006,60.7,5140700
2022-12-22,000006,61.6,9164043
2022-12-23,000006,62.67,6883928
2022-12-26,000006,64.37,6306804
2022-12-27,000006,62.91,5847972
2022-12-28,000006,62.56,8330020
2022-12-29,000006,63.73,3988602
2022-12-30,000006,63.38,1761521
2023-01-02,000006,63.03,8056490
2023-01-03,000006,62.91,2560592
2023-01-04,000006,63.51,2566869
2023-01-05,000006,64.68,5507115
2023-01-06,000006,62.79,7263334
2023-01-09,000006,62.82,9792390
2023-01-10,000006,64.15,2936440
2023-01-11,000006,63.27,4224510
2023-01-12,000006,63.52,4515407
2023-01-13,000006,65.15,8086371
2023-01-16,000006,66.13,5588127
2023-01-17,000006,65.89,2315299
2023-01-18,000006,64.94,9597572
2023-01-19,000006,66.45,2368325
2023-01-20,000006,65.82,1956590
2023-01-23,000006,64.3,4102459
2023-01-24,000006,63.08,9057967
2023-01-25,000006,61.99,6883063
2023-01-26,000006,62.43,3292509
2023-01-27,000006,63.89,9021669
2023-01-30,000006,64.85,5806820
2023-01-31,000006,65.25,7009584
2023-02-01,000006,63.85,4412543
2023-02-02,000006,64.33,1199057
2023-02-03,000006,66.19,3995311
2023-02-06,000006,66.27,6039555
2023-02-07,000006,65.81,8145195
2023-02-08,000006,66.96,2317370
2023-02-09,000006,65.18,5709310
2023-02-10,000006,65.07,8096292
2023-02-13,000006,63.76,6795472
2023-02-14,000006,65.61,1835757
2023-02-15,000006,65.41,4908689
2023-02-16,000006,63.69,4675430
2023-02-17,000006,64.91,2671695
2023-02-20,000006,63.3,2233241
2023-02-21,000006,61.46,1101293
2023-02-22,000006,62.1,6708340
2023-02-23,000006,61.96,9368419
2023-02-24,000006,61.99,3582328
2023-02-27,000006,60.47,4841763
2023-02-28,000006,60.03,1776731
2023-03-01,000006,60.47,5510889
2023-03-02,000006,61.78,2140878
2023-03-03,000006,62.4,9695274
2023-03-06,000006,62.78,8063429
2023-03-07,000006,61.87,2517859
2023-03-08,000006,62.63,2015450
2023-03-09,000006,62.08,7571432
2023-03-10,000006,63.52,3391971
2023-03-13,000006,64.7,6078957
2023-03-14,000006,65.86,5638297
2023-03-15,000006,67.69,6049027
2023-03-16,000006,68.99,1971964
2023-03-17,000006,68.67,7363779
2023-03-20,000006,67.21,5544451
2023-03-21,000006,68.39,4991951
2023-03-22,000006,69.01,5528410
2023-03-23,000006,69.72,9551855
2023-03-24,000006,69.04,7335090
2023-03-27,000006,70.56,8858553
2023-03-28,000006,71.57,2250882
2023-03-29,000006,72.26,3974728
2023-03-30,000006,71.64,6724416
2023-03-31,000006,70.8,6158209
2023-04-03,000006,72.18,1870972
2023-04-04,000006,71.79,9296944
2023-04-05,000006,69.96,2375965
2023-04-06,000006,68.86,6456952
2023-04-07,000006,66.96,1327415
2023-04-10,000006,68.41,3329033
2023-04-11,000006,66.73,9938985
2023-04-12,000006,67.78,1286891
2023-04-13,000006,67.04,2206556
2023-04-14,000006,66.04,7639710
2023-04-17,000006,65.25,2256897
2023-04-18,000006,65.09,1155803
2023-04-19,000006,64.22,4970539
2023-04-20,000006,65.72,5252520
2023-04-21,000006,64.73,2583350
2023-04-24,000006,65.57,7057705
2023-04-25,000006,65.94,4826023
2023-04-26,000006,65.54,1643509
2023-04-27,000006,67.11,7287916
2023-04-28,000006,66.92,3546309
2023-05-01,000006,67.07,6050599
2023-05-02,000006,68.24,6076865
2023-05-03,000006,66.48,4346325
2023-05-04,000006,65.18,9206505
2023-05-05,000006,66.66,8894535
2023-05-08,000006,68.06,9273992
2023-05-09,000006,69.49,5427414
2023-05-10,000006,70.27,9828449
2023-05-11,000006,68.62,2194869
2023-05-12,000006,67.32,5166953
2023-05-15,000006,66.42,8584108
2023-05-16,000006,66.49,3108684
2023-05-17,000006,64.68,8375359
2023-05-18,000006,64.21,3461033
2023-05-19,000006,65.68,4923643
2023-05-22,000006,63.99,1562902
2023-05-23,000006,64.37,9387562
2023-05-24,000006,64.8,6474368
2023-05-25,000006,63.04,8743380
2023-05-26,000006,64.43,3485948
2023-05-29,000006,62.66,6864813
2023-05-30,000006,62.6,1917216
2023-05-31,000006,63.26,8113330
2023-06-01,000006,62.22,9791495
2023-06-02,000006,63.95,6260226
2023-06-05,000006,64.27,1865198
2023-06-06,000006,64.87,7596813
2023-06-07,000006,64.24,6456058
2023-06-08,000006,64.64,8727206
2023-06-09,000006,65.82,8777789
2023-06-12,000006,64.97,3953853
2023-06-13,000006,65.28,2876036
2023-06-14,000006,66.96,6974134
2023-06-15,000006,68.69,4985069
2023-06-16,000006,68.81,3759152
2023-06-19,000006,70.47,4001068
2023-06-20,000006,71.87,2989099
2023-06-21,000006,69.98,1563147
2023-06-22,000006,68.03,7991333
2023-06-23,000006,68.1,1199770
2023-06-26,000006,66.59,5208847
2023-06-27,000006,67.68,4667258
2023-06-28,000006,67.28,6545858
2023-06-29,000006,69.16,8079779
2023-06-30,000006,68.04,7220196
2023-07-03,000006,69.12,1160735
2023-07-04,000006,68.8,4394026
2023-07-05,000006,67.02,9528769
2023-07-06,000006,66.61,8139969
2023-07-07,000006,64.79,3614156
2023-07-10,000006,63.1,7172886
2023-07-11,000006,64.77,1082715
